ms2,7000000,inc,1,0,420
ms3,7000000,inc,1,0,424
ms2_is2,7000000,inc,1,0,349
ms3_is2,7000000,inc,1,0,415
ms1_idx,7000000,inc,1,0,851
ms2_idx,7000000,inc,1,0,417
ms3_idx,7000000,inc,1,0,442
ms1,8000000,inc,1,0,909
ms2,8000000,inc,1,0,484
ms3,8000000,inc,1,0,492
ms2_is2,8000000,inc,1,0,401
ms3_is2,8000000,inc,1,0,482
ms1_idx,8000000,inc,1,0,987
ms2_idx,8000000,inc,1,0,479
ms3_idx,8000000,inc,1,0,512
ms1,9000000,inc,1,0,1056
ms2,9000000,inc,1,0,555
ms3,9000000,inc,1,0,573
ms2_is2,9000000,inc,1,0,459
ms3_is2,9000000,inc,1,0,565
ms1_idx,9000000,inc,1,0,1137
ms2_idx,9000000,inc,1,0,544
ms3_idx,9000000,inc,1,0,594
ms1,10000000,inc,1,0,1154
ms2,10000000,inc,1,0,611
ms3,10000000,inc,1,0,630
ms2_is2,10000000,inc,1,0,508
ms3_is2,10000000,inc,1,0,619
ms1_idx,10000000,inc,1,0,1237
ms2_idx,10000000,inc,1,0,613
ms3_idx,10000000,inc,1,0,653
bf,10,dec,1000000,45000000,71
is1,10,dec,1000000,45000000,111
is2,10,dec,1000000,45000000,235
ms1,10,dec,1000000,45000000,623
ms2,10,dec,1000000,45000000,272
ms3,10,dec,1000000,45000000,258
ms2_is2,10,dec,1000000,45000000,265
ms3_is2,10,dec,1000000,45000000,267
bf_idx,10,dec,1000000,45000000,75
is1_idx,10,dec,1000000,45000000,110
is2_idx,10,dec,1000000,45000000,116
ms1_idx,10,dec,1000000,45000000,625
ms2_idx,10,dec,1000000,45000000,261
ms3_idx,10,dec,1000000,45000000,201
bf,20,dec,1000000,190000000,191
is1,20,dec,1000000,190000000,282
is2,20,dec,1000000,190000000,444
ms1,20,dec,1000000,190000000,1320
ms2,20,dec,1000000,190000000,529
ms3,20,dec,1000000,190000000,447
ms2_is2,20,dec,1000000,190000000,519
ms3_is2,20,dec,1000000,190000000,544
bf_idx,20,dec,1000000,190000000,198
is1_idx,20,dec,1000000,190000000,334
is2_idx,20,dec,1000000,190000000,396
ms1_idx,20,dec,1000000,190000000,1286
ms2_idx,20,dec,1000000,190000000,483
ms3_idx,20,dec,1000000,190000000,318
bf,30,dec,1000000,435000000,359
is1,30,dec,1000000,435000000,579
is2,30,dec,1000000,435000000,675
ms1,30,dec,1000000,435000000,2058
ms2,30,dec,1000000,435000000,797
ms3,30,dec,1000000,435000000,592
ms2_is2,30,dec,1000000,435000000,751
ms3_is2,30,dec,1000000,435000000,770
bf_idx,30,dec,1000000,435000000,380
is1_idx,30,dec,1000000,435000000,782
is2_idx,30,dec,1000000,435000000,899
ms1_idx,30,dec,1000000,435000000,2003
ms2_idx,30,dec,1000000,435000000,706
ms3_idx,30,dec,1000000,435000000,418
bf,40,dec,1000000,780000000,544
is1,40,dec,1000000,780000000,1059
is2,40,dec,1000000,780000000,980
ms1,40,dec,1000000,780000000,3008
ms2,40,dec,1000000,780000000,1112
ms3,40,dec,1000000,780000000,848
ms2_is2,40,dec,1000000,780000000,1021
ms3_is2,40,dec,1000000,780000000,1137
bf_idx,40,dec,1000000,780000000,578
is1_idx,40,dec,1000000,780000000,1489
is2_idx,40,dec,1000000,780000000,1437
ms1_idx,40,dec,1000000,780000000,2899
ms2_idx,40,dec,1000000,780000000,988
ms3_idx,40,dec,1000000,780000000,618
bf,50,dec,1000000,1225000000,813
is1,50,dec,1000000,1225000000,1686
is2,50,dec,1000000,1225000000,1220
ms1,50,dec,1000000,1225000000,3553
ms2,50,dec,1000000,1225000000,1378
ms3,50,dec,1000000,1225000000,1021
ms2_is2,50,dec,1000000,1225000000,1299
ms3_is2,50,dec,1000000,1225000000,1369
bf_idx,50,dec,1000000,1225000000,863
is1_idx,50,dec,1000000,1225000000,2447
is2_idx,50,dec,1000000,1225000000,2058
ms1_idx,50,dec,1000000,1225000000,3384
ms2_idx,50,dec,1000000,1225000000,1217
ms3_idx,50,dec,1000000,1225000000,713
bf,60,dec,1000000,1770000000,918
is1,60,dec,1000000,1770000000,2342
is2,60,dec,1000000,1770000000,1479
ms1,60,dec,1000000,1770000000,4601
ms2,60,dec,1000000,1770000000,1710
ms3,60,dec,1000000,1770000000,1195
ms2_is2,60,dec,1000000,1770000000,1592
ms3_is2,60,dec,1000000,1770000000,1645
bf_idx,60,dec,1000000,1770000000,950
is1_idx,60,dec,1000000,1770000000,3646
is2_idx,60,dec,1000000,1770000000,2862
ms1_idx,60,dec,1000000,1770000000,4414
ms2_idx,60,dec,1000000,1770000000,1463
ms3_idx,60,dec,1000000,1770000000,964
bf,70,dec,1000000,2415000000,1255
is1,70,dec,1000000,2415000000,3115
is2,70,dec,1000000,2415000000,1744
ms1,70,dec,1000000,2415000000,5152
ms2,70,dec,1000000,2415000000,2036
ms3,70,dec,1000000,2415000000,1544
ms2_is2,70,dec,1000000,2415000000,1907
ms3_is2,70,dec,1000000,2415000000,2022
bf_idx,70,dec,1000000,2415000000,1288
is1_idx,70,dec,1000000,2415000000,5059
is2_idx,70,dec,1000000,2415000000,3751
ms1_idx,70,dec,1000000,2415000000,4839
ms2_idx,70,dec,1000000,2415000000,1730
ms3_idx,70,dec,1000000,2415000000,1145
bf,80,dec,1000000,3160000000,1531
is1,80,dec,1000000,3160000000,3999
is2,80,dec,1000000,3160000000,2058
ms1,80,dec,1000000,3160000000,5803
ms2,80,dec,1000000,3160000000,2282
ms3,80,dec,1000000,3160000000,1731
ms2_is2,80,dec,1000000,3160000000,2118
ms3_is2,80,dec,1000000,3160000000,2272
bf_idx,80,dec,1000000,3160000000,1596
is1_idx,80,dec,1000000,3160000000,6754
is2_idx,80,dec,1000000,3160000000,4807
ms1_idx,80,dec,1000000,3160000000,5494
ms2_idx,80,dec,1000000,3160000000,1997
ms3_idx,80,dec,1000000,3160000000,1282
bf,90,dec,1000000,4005000000,1950
is1,90,dec,1000000,4005000000,4992
is2,90,dec,1000000,4005000000,2337
ms1,90,dec,1000000,4005000000,6625
ms2,90,dec,1000000,4005000000,2605
ms3,90,dec,1000000,4005000000,1940
ms2_is2,90,dec,1000000,4005000000,2414
ms3_is2,90,dec,1000000,4005000000,2491
bf_idx,90,dec,1000000,4005000000,2045
is1_idx,90,dec,1000000,4005000000,8716
is2_idx,90,dec,1000000,4005000000,5793
ms1_idx,90,dec,1000000,4005000000,6348
ms2_idx,90,dec,1000000,4005000000,2278
ms3_idx,90,dec,1000000,4005000000,1411
bf,100,dec,1000000,4950000000,2081
is1,100,dec,1000000,4950000000,6136
is2,100,dec,1000000,4950000000,2640
ms1,100,dec,1000000,4950000000,7315
ms2,100,dec,1000000,4950000000,2892
ms3,100,dec,1000000,4950000000,2113
ms2_is2,100,dec,1000000,4950000000,2691
ms3_is2,100,dec,1000000,4950000000,2792
bf_idx,100,dec,1000000,4950000000,2102
is1_idx,100,dec,1000000,4950000000,10936
is2_idx,100,dec,1000000,4950000000,7071
ms1_idx,100,dec,1000000,4950000000,6921
ms2_idx,100,dec,1000000,4950000000,2487
ms3_idx,100,dec,1000000,4950000000,1530
bf,1000,dec,100,49950000,14
is1,1000,dec,100,49950000,57
is2,1000,dec,100,49950000,7
ms1,1000,dec,100,49950000,8
ms2,1000,dec,100,49950000,3
ms3,1000,dec,100,49950000,2
ms2_is2,1000,dec,100,49950000,3
ms3_is2,1000,dec,100,49950000,3
bf_idx,1000,dec,100,49950000,14
is1_idx,1000,dec,100,49950000,129
is2_idx,1000,dec,100,49950000,54
ms1_idx,1000,dec,100,49950000,8
ms2_idx,1000,dec,100,49950000,2
ms3_idx,1000,dec,100,49950000,1
bf,2000,dec,100,199900000,54
is1,2000,dec,100,199900000,229
is2,2000,dec,100,199900000,22
ms1,2000,dec,100,199900000,17
ms2,2000,dec,100,199900000,7
ms3,2000,dec,100,199900000,5
ms2_is2,2000,dec,100,199900000,6
ms3_is2,2000,dec,100,199900000,7
bf_idx,2000,dec,100,199900000,55
is1_idx,2000,dec,100,199900000,522
is2_idx,2000,dec,100,199900000,214
ms1_idx,2000,dec,100,199900000,16
ms2_idx,2000,dec,100,199900000,6
ms3_idx,2000,dec,100,199900000,3
bf,3000,dec,100,449850000,120
is1,3000,dec,100,449850000,520
is2,3000,dec,100,449850000,44
ms1,3000,dec,100,449850000,25
ms2,3000,dec,100,449850000,11
ms3,3000,dec,100,449850000,8
ms2_is2,3000,dec,100,449850000,10
ms3_is2,3000,dec,100,449850000,11
bf_idx,3000,dec,100,449850000,122
is1_idx,3000,dec,100,449850000,1179
is2_idx,3000,dec,100,449850000,481
ms1_idx,3000,dec,100,449850000,23
ms2_idx,3000,dec,100,449850000,9
ms3_idx,3000,dec,100,449850000,5
bf,4000,dec,100,799800000,212
is1,4000,dec,100,799800000,915
is2,4000,dec,100,799800000,80
ms1,4000,dec,100,799800000,36
ms2,4000,dec,100,799800000,15
ms3,4000,dec,100,799800000,11
ms2_is2,4000,dec,100,799800000,14
ms3_is2,4000,dec,100,799800000,15
bf_idx,4000,dec,100,799800000,215
is1_idx,4000,dec,100,799800000,2101
is2_idx,4000,dec,100,799800000,854
ms1_idx,4000,dec,100,799800000,33
ms2_idx,4000,dec,100,799800000,12
ms3_idx,4000,dec,100,799800000,8
bf,5000,dec,100,1249750000,330
is1,5000,dec,100,1249750000,1430
is2,5000,dec,100,1249750000,119
ms1,5000,dec,100,1249750000,45
ms2,5000,dec,100,1249750000,20
ms3,5000,dec,100,1249750000,16
